===== RUN CONFIG START =====
{
  "time": "2026-03-22 10:22:14",
  "data_path": "/home/chenyh/workspace/fluProfiler/data/HA_only/",
  "season_path": "split/",
  "embedding_root": "/home/chenyh/workspace/fluProfiler/data/reverse_test/embedding",
  "ha_only_streams": [
    "seq_id_a",
    "seq_id_c"
  ],
  "epochs": 250,
  "patience": 10,
  "batch_size": 64,
  "sample_limit": null,
  "dedupe_train": true,
  "train_group_cols_for_label_mean": [
    "seq_id_a",
    "seq_id_c",
    "serumPassCat",
    "virusPassCat"
  ],
  "use_lr_schedule": true,
  "lr": 8e-05,
  "model_class": "fluProfiler_HA",
  "tag": "HA_only_cached",
  "device": "cuda:1"
}
===== RUN CONFIG END =====

[2026-03-22 13:09:36] Epoch 59/250, train loss: 0.6911, valid MAE: 0.71315, valid MSE: 0.83023, valid Pearson: 0.87970, valid Spearman: 0.84745, valid R2: 0.77270, test MAE: 0.70179, test MSE: 0.82113, test Pearson: 0.87850, test Spearman: 0.84830, test R2: 0.77086
[2026-03-22 13:12:27] Epoch 60/250, train loss: 0.6880, valid MAE: 0.70555, valid MSE: 0.82155, valid Pearson: 0.88088, valid Spearman: 0.85015, valid R2: 0.77508, test MAE: 0.69473, test MSE: 0.80904, test Pearson: 0.88066, test Spearman: 0.85104, test R2: 0.77423
[2026-03-22 13:15:16] Epoch 61/250, train loss: 0.6847, valid MAE: 0.72015, valid MSE: 0.84015, valid Pearson: 0.88197, valid Spearman: 0.85090, valid R2: 0.76998, test MAE: 0.70611, test MSE: 0.82621, test Pearson: 0.88124, test Spearman: 0.85151, test R2: 0.76944
[2026-03-22 13:18:06] Epoch 62/250, train loss: 0.6819, valid MAE: 0.71177, valid MSE: 0.83453, valid Pearson: 0.87927, valid Spearman: 0.84737, valid R2: 0.77152, test MAE: 0.70044, test MSE: 0.82264, test Pearson: 0.87856, test Spearman: 0.84778, test R2: 0.77044
[2026-03-22 13:20:57] Epoch 63/250, train loss: 0.6787, valid MAE: 0.71079, valid MSE: 0.82487, valid Pearson: 0.88051, valid Spearman: 0.84858, valid R2: 0.77417, test MAE: 0.69985, test MSE: 0.81331, test Pearson: 0.87980, test Spearman: 0.84911, test R2: 0.77304
[2026-03-22 13:23:46] Epoch 64/250, train loss: 0.6741, valid MAE: 0.72074, valid MSE: 0.84676, valid Pearson: 0.88029, valid Spearman: 0.84895, valid R2: 0.76817, test MAE: 0.70808, test MSE: 0.83001, test Pearson: 0.88004, test Spearman: 0.84973, test R2: 0.76838
[2026-03-22 13:26:36] Epoch 65/250, train loss: 0.6691, valid MAE: 0.70551, valid MSE: 0.82238, valid Pearson: 0.88044, valid Spearman: 0.85062, valid R2: 0.77485, test MAE: 0.69710, test MSE: 0.81561, test Pearson: 0.87927, test Spearman: 0.85043, test R2: 0.77240
[2026-03-22 13:29:27] Epoch 66/250, train loss: 0.6727, valid MAE: 0.70290, valid MSE: 0.81876, valid Pearson: 0.88093, valid Spearman: 0.85009, valid R2: 0.77584, test MAE: 0.69238, test MSE: 0.81003, test Pearson: 0.87986, test Spearman: 0.84986, test R2: 0.77396
[2026-03-22 13:32:16] Epoch 67/250, train loss: 0.6655, valid MAE: 0.69928, valid MSE: 0.80975, valid Pearson: 0.88230, valid Spearman: 0.85118, valid R2: 0.77831, test MAE: 0.68763, test MSE: 0.80035, test Pearson: 0.88143, test Spearman: 0.85131, test R2: 0.77666
[2026-03-22 13:35:10] Epoch 68/250, train loss: 0.6624, valid MAE: 0.70115, valid MSE: 0.80844, valid Pearson: 0.88331, valid Spearman: 0.85338, valid R2: 0.77866, test MAE: 0.68881, test MSE: 0.79750, test Pearson: 0.88241, test Spearman: 0.85352, test R2: 0.77745
[2026-03-22 13:38:03] Epoch 69/250, train loss: 0.6593, valid MAE: 0.70052, valid MSE: 0.81436, valid Pearson: 0.88216, valid Spearman: 0.85186, valid R2: 0.77704, test MAE: 0.69061, test MSE: 0.80658, test Pearson: 0.88111, test Spearman: 0.85171, test R2: 0.77492
[2026-03-22 13:40:52] Epoch 70/250, train loss: 0.6583, valid MAE: 0.69642, valid MSE: 0.80437, valid Pearson: 0.88327, valid Spearman: 0.85351, valid R2: 0.77978, test MAE: 0.68706, test MSE: 0.79612, test Pearson: 0.88221, test Spearman: 0.85314, test R2: 0.77784
[2026-03-22 13:43:41] Epoch 71/250, train loss: 0.6542, valid MAE: 0.69892, valid MSE: 0.80189, valid Pearson: 0.88359, valid Spearman: 0.85350, valid R2: 0.78046, test MAE: 0.68740, test MSE: 0.79250, test Pearson: 0.88255, test Spearman: 0.85412, test R2: 0.77885
[2026-03-22 13:46:30] Epoch 72/250, train loss: 0.6531, valid MAE: 0.70967, valid MSE: 0.82292, valid Pearson: 0.88304, valid Spearman: 0.85281, valid R2: 0.77470, test MAE: 0.69634, test MSE: 0.80908, test Pearson: 0.88241, test Spearman: 0.85305, test R2: 0.77422
[2026-03-22 13:49:19] Epoch 73/250, train loss: 0.6507, valid MAE: 0.69693, valid MSE: 0.80648, valid Pearson: 0.88280, valid Spearman: 0.85160, valid R2: 0.77920, test MAE: 0.68587, test MSE: 0.79528, test Pearson: 0.88231, test Spearman: 0.85273, test R2: 0.77807
[2026-03-22 13:52:10] Epoch 74/250, train loss: 0.6494, valid MAE: 0.70035, valid MSE: 0.81169, valid Pearson: 0.88227, valid Spearman: 0.85037, valid R2: 0.77778, test MAE: 0.68811, test MSE: 0.80002, test Pearson: 0.88185, test Spearman: 0.85161, test R2: 0.77675
[2026-03-22 13:54:59] Epoch 75/250, train loss: 0.6473, valid MAE: 0.69602, valid MSE: 0.80815, valid Pearson: 0.88382, valid Spearman: 0.85407, valid R2: 0.77875, test MAE: 0.68936, test MSE: 0.80337, test Pearson: 0.88269, test Spearman: 0.85461, test R2: 0.77582
[2026-03-22 13:57:48] Epoch 76/250, train loss: 0.6440, valid MAE: 0.69524, valid MSE: 0.80190, valid Pearson: 0.88441, valid Spearman: 0.85414, valid R2: 0.78046, test MAE: 0.68691, test MSE: 0.79280, test Pearson: 0.88375, test Spearman: 0.85466, test R2: 0.77876
[2026-03-22 14:00:38] Epoch 77/250, train loss: 0.6414, valid MAE: 0.69419, valid MSE: 0.79409, valid Pearson: 0.88486, valid Spearman: 0.85402, valid R2: 0.78259, test MAE: 0.68399, test MSE: 0.78632, test Pearson: 0.88393, test Spearman: 0.85472, test R2: 0.78057
[2026-03-22 14:03:27] Epoch 78/250, train loss: 0.6375, valid MAE: 0.70191, valid MSE: 0.80858, valid Pearson: 0.88332, valid Spearman: 0.85318, valid R2: 0.77863, test MAE: 0.68935, test MSE: 0.79452, test Pearson: 0.88295, test Spearman: 0.85374, test R2: 0.77828
[2026-03-22 14:06:16] Epoch 79/250, train loss: 0.6383, valid MAE: 0.69698, valid MSE: 0.79991, valid Pearson: 0.88455, valid Spearman: 0.85345, valid R2: 0.78100, test MAE: 0.68689, test MSE: 0.79106, test Pearson: 0.88353, test Spearman: 0.85414, test R2: 0.77925
